RecID,xLCC,yLCC,date,EC25
40,352383.0,4324470.0,2018,0.09698019289085408
41,352458.0,4324470.0,2018,0.0978058932035397
42,352534.0,4324470.0,2018,0.09862227163052283
43,352609.0,4324470.0,2018,0.09942660780335971
44,352685.0,4324470.0,2018,0.10023437669360236
45,352760.0,4324470.0,2018,0.10107183860610532
46,352836.0,4324470.0,2018,0.10194853824620968
47,352911.0,4324470.0,2018,0.1028493700511404
48,352987.0,4324470.0,2018,0.10377039168958696
49,353062.0,4324470.0,2018,0.10471391688186805
50,353138.0,4324470.0,2018,0.10567837035247714
51,353213.0,4324470.0,2018,0.10667560008903682
52,353289.0,4324470.0,2018,0.10773003818624463
53,353364.0,4324470.0,2018,0.10887619424232997
54,353440.0,4324470.0,2018,0.11016769519407947
55,353515.0,4324470.0,2018,0.11152756119565306
56,353591.0,4324470.0,2018,0.11304380443925048
57,353666.0,4324470.0,2018,0.11466847611113064
58,353742.0,4324470.0,2018,0.11641269448033144
59,353817.0,4324470.0,2018,0.11829590952794378
60,353893.0,4324470.0,2018,0.12040255013410751
61,353968.0,4324470.0,2018,0.12279056795932937
62,354044.0,4324470.0,2018,0.12546069131037094
63,354119.0,4324470.0,2018,0.12855405840735082
64,354195.0,4324470.0,2018,0.1322700965620836
65,354270.0,4324470.0,2018,0.13691862862934626
66,354346.0,4324470.0,2018,0.14319320408252514
67,354421.0,4324470.0,2018,0.15246684731217652
68,354497.0,4324470.0,2018,0.1682914250110762
69,354572.0,4324470.0,2018,0.20212619064834023
70,354648.0,4324470.0,2018,0.3224922834464526
71,354723.0,4324470.0,2018,0.5116739531876359
72,354799.0,4324470.0,2018,0.23052233610916195
73,354874.0,4324470.0,2018,0.1825324187111573
74,354950.0,4324470.0,2018,0.163731070810746
75,355025.0,4324470.0,2018,0.15409883963815982
76,355101.0,4324470.0,2018,0.1483564872829253
77,355176.0,4324470.0,2018,0.14462495628100966
78,355252.0,4324470.0,2018,0.1421112785067363
79,355327.0,4324470.0,2018,0.14042762876522927
80,355403.0,4324470.0,2018,0.1393196291515931
81,355478.0,4324470.0,2018,0.138595309723679
82,355554.0,4324470.0,2018,0.1381270738278331
83,355629.0,4324470.0,2018,0.13783164540632978
84,355705.0,4324470.0,2018,0.13770922476887124
85,355780.0,4324470.0,2018,0.1377506698095849
86,355856.0,4324470.0,2018,0.13794650458803048
87,355931.0,4324470.0,2018,0.13830383562851434
88,356007.0,4324470.0,2018,0.1388163676433828
89,356082.0,4324470.0,2018,0.1394616748128929
90,356158.0,4324470.0,2018,0.14018893779787034
91,356233.0,4324470.0,2018,0.14093992317103748
92,356309.0,4324470.0,2018,0.14169648760357317
93,356384.0,4324470.0,2018,0.14246399350925168
94,356460.0,4324470.0,2018,0.14326282756623768
95,356535.0,4324470.0,2018,0.14410306066681142
96,356611.0,4324470.0,2018,0.14499218397796407
97,356686.0,4324470.0,2018,0.14591237821354566
98,356762.0,4324470.0,2018,0.14682315517329922
99,356837.0,4324470.0,2018,0.14775980533223346
100,356913.0,4324470.0,2018,0.14867160526199083
101,356988.0,4324470.0,2018,0.14990762090414414
102,357064.0,4324470.0,2018,0.15107992080607097
103,357139.0,4324470.0,2018,0.15206577974532456
104,357215.0,4324470.0,2018,0.1529630551418887
105,357290.0,4324470.0,2018,0.153897621211312
106,357366.0,4324470.0,2018,0.1552207203629601
107,357441.0,4324470.0,2018,0.1563973142802058
108,357517.0,4324470.0,2018,0.15732834351652478
109,357592.0,4324470.0,2018,0.15792877424652338
110,357668.0,4324470.0,2018,0.15828769504888732
111,357743.0,4324470.0,2018,0.15876440576224846
112,357819.0,4324470.0,2018,0.159441810989349
113,357894.0,4324470.0,2018,0.16079102922136293
114,357970.0,4324470.0,2018,0.16232883683298246
115,358045.0,4324470.0,2018,0.1636560965949729
116,358121.0,4324470.0,2018,0.16469192628075865
117,358196.0,4324470.0,2018,0.16541692607566344
118,358272.0,4324470.0,2018,0.165917854592023
119,358347.0,4324470.0,2018,0.16628119950006723
120,358423.0,4324470.0,2018,0.16666470657373386
121,358498.0,4324470.0,2018,0.16714119571376226
122,358574.0,4324470.0,2018,0.1675233487543526
123,358649.0,4324470.0,2018,0.16761402512659926
124,358725.0,4324470.0,2018,0.16720587800528416
125,358800.0,4324470.0,2018,0.1662695252492438
126,358876.0,4324470.0,2018,0.1666896831978182
127,358951.0,4324470.0,2018,0.16671532911204615
128,359027.0,4324470.0,2018,0.16665001864823398
129,359102.0,4324470.0,2018,0.166966202504705
130,359178.0,4324470.0,2018,0.16744833913655696
131,359253.0,4324470.0,2018,0.16798054650632752
132,359329.0,4324470.0,2018,0.16884692044296687
133,359404.0,4324470.0,2018,0.16956177864611738
134,359480.0,4324470.0,2018,0.1703167317562216
135,359555.0,4324470.0,2018,0.1710753252740486
136,359631.0,4324470.0,2018,0.17183368674322247
137,359706.0,4324470.0,2018,0.17287775357667928
138,359782.0,4324470.0,2018,0.1736842317796249
139,359857.0,4324470.0,2018,0.17416185361225578
140,359933.0,4324470.0,2018,0.17429474417803353
141,360008.0,4324470.0,2018,0.17408438293115025
142,360084.0,4324470.0,2018,0.17362858947503335
143,360159.0,4324470.0,2018,0.17293176558196774
144,360235.0,4324470.0,2018,0.17216452681106115
145,360310.0,4324470.0,2018,0.1714479558277844
146,360386.0,4324470.0,2018,0.17126619108208235
147,360461.0,4324470.0,2018,0.1718018598023837
148,360537.0,4324470.0,2018,0.1719262658525062
149,360612.0,4324470.0,2018,0.17608357084211912
150,360688.0,4324470.0,2018,0.1794642097726332
151,360763.0,4324470.0,2018,0.16955055793525806
152,349438.0,4324540.0,2018,0.06632842189908915
153,349514.0,4324540.0,2018,0.06712125870365478
154,349589.0,4324540.0,2018,0.06781482211838699
155,349665.0,4324540.0,2018,0.0684523591971608
156,349740.0,4324540.0,2018,0.06908904563416467
157,349816.0,4324540.0,2018,0.06974244211012826
158,349891.0,4324540.0,2018,0.07038039098866565
159,349967.0,4324540.0,2018,0.07100643927284657
160,350042.0,4324540.0,2018,0.0715876320968432
161,350118.0,4324540.0,2018,0.07214923939602981
162,350193.0,4324540.0,2018,0.07272878563378414
163,350269.0,4324540.0,2018,0.07333199096095305
164,350344.0,4324540.0,2018,0.07396621836317784
165,350420.0,4324540.0,2018,0.0746520681151338
166,350495.0,4324540.0,2018,0.07540948368183661
167,350571.0,4324540.0,2018,0.07623392442857861
168,350646.0,4324540.0,2018,0.07709222470074753
169,350722.0,4324540.0,2018,0.0779536243779973
170,350797.0,4324540.0,2018,0.07882600068685822
171,350873.0,4324540.0,2018,0.0797437465854021
172,350948.0,4324540.0,2018,0.08072462089519535
173,351024.0,4324540.0,2018,0.08177156256227164
174,351099.0,4324540.0,2018,0.08286561894705523
175,351175.0,4324540.0,2018,0.08396425103716074
176,351250.0,4324540.0,2018,0.08503366909328465
177,351326.0,4324540.0,2018,0.0860617254802289
178,351401.0,4324540.0,2018,0.08705950386962545
179,351477.0,4324540.0,2018,0.08803802533029587
180,351552.0,4324540.0,2018,0.0890105742290903
181,351628.0,4324540.0,2018,0.08996112867757661
182,351703.0,4324540.0,2018,0.09097597867064398
183,351779.0,4324540.0,2018,0.09193752907319118
184,351854.0,4324540.0,2018,0.09282035062105484
185,351930.0,4324540.0,2018,0.09364618047106552
186,352005.0,4324540.0,2018,0.09445045725653974
187,352081.0,4324540.0,2018,0.09526133177703808
188,352156.0,4324540.0,2018,0.0960944185259456
189,352232.0,4324540.0,2018,0.09696283131154097
190,352307.0,4324540.0,2018,0.09784953188357547
191,352383.0,4324540.0,2018,0.0987300240203163
192,352458.0,4324540.0,2018,0.09958836780547876
193,352534.0,4324540.0,2018,0.10044877467430359
194,352609.0,4324540.0,2018,0.10131647227760504
195,352685.0,4324540.0,2018,0.10219445921325734
196,352760.0,4324540.0,2018,0.1031164280021417
197,352836.0,4324540.0,2018,0.10406364557562862
198,352911.0,4324540.0,2018,0.10503658933910931
199,352987.0,4324540.0,2018,0.10601546393729344
200,353062.0,4324540.0,2018,0.10699877413690921
201,353138.0,4324540.0,2018,0.10798759248000515
202,353213.0,4324540.0,2018,0.10900233938433003
203,353289.0,4324540.0,2018,0.11007936562362268
204,353364.0,4324540.0,2018,0.11126334251512959
205,353440.0,4324540.0,2018,0.11258553592100082
206,353515.0,4324540.0,2018,0.11405028936597496
207,353591.0,4324540.0,2018,0.11564359192230886
208,353666.0,4324540.0,2018,0.11738326169016679
209,353742.0,4324540.0,2018,0.11931104535975248
210,353817.0,4324540.0,2018,0.12132815490663422
211,353893.0,4324540.0,2018,0.12363448099413897
212,353968.0,4324540.0,2018,0.1262609888047651
213,354044.0,4324540.0,2018,0.12926329323302596
214,354119.0,4324540.0,2018,0.13272610452317013
215,354195.0,4324540.0,2018,0.13696880892664923
216,354270.0,4324540.0,2018,0.14228334809393253
217,354346.0,4324540.0,2018,0.1495061579553301
218,354421.0,4324540.0,2018,0.16017207738851702
219,354497.0,4324540.0,2018,0.17805839977337745
220,354572.0,4324540.0,2018,0.2145158005495927
221,354648.0,4324540.0,2018,0.33019162245756617
222,354723.0,4324540.0,2018,0.5617977471743973
223,354799.0,4324540.0,2018,0.24974567059436942
224,354874.0,4324540.0,2018,0.19548505557803036
225,354950.0,4324540.0,2018,0.17323708559651632
226,355025.0,4324540.0,2018,0.1616887035434718
227,355101.0,4324540.0,2018,0.15478930211402867
228,355176.0,4324540.0,2018,0.15028897520502743
229,355252.0,4324540.0,2018,0.14721921112891817
230,355327.0,4324540.0,2018,0.14511334632712372
231,355403.0,4324540.0,2018,0.14370223635443027
232,355478.0,4324540.0,2018,0.14277456310814732
233,355554.0,4324540.0,2018,0.14217117195736934
234,355629.0,4324540.0,2018,0.14178666614408042
235,355705.0,4324540.0,2018,0.14157685573649462
236,355780.0,4324540.0,2018,0.14155616544154243
237,355856.0,4324540.0,2018,0.14170839657965534
238,355931.0,4324540.0,2018,0.1420282925248344
239,356007.0,4324540.0,2018,0.14253127275571395
240,356082.0,4324540.0,2018,0.14319537596180096
241,356158.0,4324540.0,2018,0.14398244064507126
242,356233.0,4324540.0,2018,0.14483287032024758
243,356309.0,4324540.0,2018,0.14567819967072804
244,356384.0,4324540.0,2018,0.14654632480864388
245,356460.0,4324540.0,2018,0.14744632099327676
246,356535.0,4324540.0,2018,0.14839668197249087
247,356611.0,4324540.0,2018,0.14940115157558578
248,356686.0,4324540.0,2018,0.15045611489177033
249,356762.0,4324540.0,2018,0.1515195623456452
250,356837.0,4324540.0,2018,0.15261213111717473
251,356913.0,4324540.0,2018,0.1536753117116346
252,356988.0,4324540.0,2018,0.1550129278601274
253,357064.0,4324540.0,2018,0.15633491500391083
254,357139.0,4324540.0,2018,0.15747246252343325
255,357215.0,4324540.0,2018,0.15845426771119572
256,357290.0,4324540.0,2018,0.1594129856831507
257,357366.0,4324540.0,2018,0.16074339299830234
258,357441.0,4324540.0,2018,0.16189740684772655
259,357517.0,4324540.0,2018,0.1627032897029368
260,357592.0,4324540.0,2018,0.1631272069632352
261,357668.0,4324540.0,2018,0.16331592575753268
262,357743.0,4324540.0,2018,0.16355880811659954
263,357819.0,4324540.0,2018,0.16443699934269043
264,357894.0,4324540.0,2018,0.16619206275302478
265,357970.0,4324540.0,2018,0.1676636473971697
266,358045.0,4324540.0,2018,0.16892677959806274
267,358121.0,4324540.0,2018,0.16989418205902324
268,358196.0,4324540.0,2018,0.17054465172365985
269,358272.0,4324540.0,2018,0.1710082081850333
270,358347.0,4324540.0,2018,0.17137164466623894
271,358423.0,4324540.0,2018,0.17177194942100615
272,358498.0,4324540.0,2018,0.17220904934707282
273,358574.0,4324540.0,2018,0.17259816147938106
274,358649.0,4324540.0,2018,0.17267372528842242
275,358725.0,4324540.0,2018,0.1723432816289617
276,358800.0,4324540.0,2018,0.17153817033366622
277,358876.0,4324540.0,2018,0.17007588222883024
278,358951.0,4324540.0,2018,0.17074129495977106
279,359027.0,4324540.0,2018,0.17104923754235848
280,359102.0,4324540.0,2018,0.17139735810153234
281,359178.0,4324540.0,2018,0.1722014406143703
282,359253.0,4324540.0,2018,0.17309020913627116
283,359329.0,4324540.0,2018,0.17388075792793728
284,359404.0,4324540.0,2018,0.17507842276427552
285,359480.0,4324540.0,2018,0.1760574126885744
286,359555.0,4324540.0,2018,0.17717688934087264
287,359631.0,4324540.0,2018,0.1781968925671306
288,359706.0,4324540.0,2018,0.17942069071349706
289,359782.0,4324540.0,2018,0.18035921953140482
290,359857.0,4324540.0,2018,0.18081374641100942
291,359933.0,4324540.0,2018,0.1808212206932118
292,360008.0,4324540.0,2018,0.18040213832032675
293,360084.0,4324540.0,2018,0.17970174308986658
294,360159.0,4324540.0,2018,0.17875480384543357
295,360235.0,4324540.0,2018,0.1777906176453246
296,360310.0,4324540.0,2018,0.17693134140397157
297,360386.0,4324540.0,2018,0.176246256038888
298,360461.0,4324540.0,2018,0.17556900354137556
299,360537.0,4324540.0,2018,0.17476620647432559
300,360612.0,4324540.0,2018,0.17663648624059494
301,360688.0,4324540.0,2018,0.1791807877742344
302,360763.0,4324540.0,2018,0.1739595287459879
303,349438.0,4324620.0,2018,0.06721944808532297
304,349514.0,4324620.0,2018,0.06803361156476088
305,349589.0,4324620.0,2018,0.0687211642435669
306,349665.0,4324620.0,2018,0.06936846711527252
307,349740.0,4324620.0,2018,0.07001875635246675
308,349816.0,4324620.0,2018,0.07068757132188179
309,349891.0,4324620.0,2018,0.07135296969623904
310,349967.0,4324620.0,2018,0.0719553716293758
311,350042.0,4324620.0,2018,0.07249951942494827
312,350118.0,4324620.0,2018,0.07307911172664543
313,350193.0,4324620.0,2018,0.07367993418677346
314,350269.0,4324620.0,2018,0.07427762837912578
315,350344.0,4324620.0,2018,0.07490320000452208
316,350420.0,4324620.0,2018,0.07559579026410118
317,350495.0,4324620.0,2018,0.07637699553352485
318,350571.0,4324620.0,2018,0.07722763665784599
319,350646.0,4324620.0,2018,0.0781094326071287
320,350722.0,4324620.0,2018,0.07899886778315621
321,350797.0,4324620.0,2018,0.07990345545667672
322,350873.0,4324620.0,2018,0.08085891702204126
323,350948.0,4324620.0,2018,0.08188513615472323
324,351024.0,4324620.0,2018,0.08298066948964282
325,351099.0,4324620.0,2018,0.08411734994236499
326,351175.0,4324620.0,2018,0.08525648038571136
327,351250.0,4324620.0,2018,0.08636538805329358
328,351326.0,4324620.0,2018,0.08743183443134556
329,351401.0,4324620.0,2018,0.08845234543555197
330,351477.0,4324620.0,2018,0.08944591647728721
331,351552.0,4324620.0,2018,0.09043580827455021
332,351628.0,4324620.0,2018,0.09139854098808695
333,351703.0,4324620.0,2018,0.0924375758523354
334,351779.0,4324620.0,2018,0.09342362712291762
335,351854.0,4324620.0,2018,0.09432595577758908
336,351930.0,4324620.0,2018,0.09517754293740172
337,352005.0,4324620.0,2018,0.0960125840770663
338,352081.0,4324620.0,2018,0.0968604925003951
339,352156.0,4324620.0,2018,0.09774028466911198
340,352232.0,4324620.0,2018,0.09865302904609795
341,352307.0,4324620.0,2018,0.09957816053246268
342,352383.0,4324620.0,2018,0.10049468317692083
343,352458.0,4324620.0,2018,0.10138421680749467
344,352534.0,4324620.0,2018,0.10229394877804579
345,352609.0,4324620.0,2018,0.10321147844613122
346,352685.0,4324620.0,2018,0.10417235393898061
347,352760.0,4324620.0,2018,0.10517321442987332
348,352836.0,4324620.0,2018,0.10620248431289697
349,352911.0,4324620.0,2018,0.10724820119656418
350,352987.0,4324620.0,2018,0.10828792158897696
351,353062.0,4324620.0,2018,0.10931871296900185
352,353138.0,4324620.0,2018,0.110352107431921
353,353213.0,4324620.0,2018,0.11141099189596179
354,353289.0,4324620.0,2018,0.11253526053523666
355,353364.0,4324620.0,2018,0.11377130463978219
356,353440.0,4324620.0,2018,0.11514233369268778
357,353515.0,4324620.0,2018,0.11666437302947914
358,353591.0,4324620.0,2018,0.11833771192822463
359,353666.0,4324620.0,2018,0.12018050519613509
360,353742.0,4324620.0,2018,0.12221049759432734
361,353817.0,4324620.0,2018,0.12444267475214661
362,353893.0,4324620.0,2018,0.12692589691439704
363,353968.0,4324620.0,2018,0.1297974690056411
364,354044.0,4324620.0,2018,0.1330839051011865
365,354119.0,4324620.0,2018,0.13690032767325216
366,354195.0,4324620.0,2018,0.14155738662817643
367,354270.0,4324620.0,2018,0.14744388590127988
368,354346.0,4324620.0,2018,0.1553943833961857
369,354421.0,4324620.0,2018,0.16685454520879028
370,354497.0,4324620.0,2018,0.1855805211169934
371,354572.0,4324620.0,2018,0.22202331792373103
372,354648.0,4324620.0,2018,0.3310284658164806
373,354723.0,4324620.0,2018,0.6102340849700586
374,354799.0,4324620.0,2018,0.26371021353297847
375,354874.0,4324620.0,2018,0.2059289572850429
376,354950.0,4324620.0,2018,0.18177876018648173
377,355025.0,4324620.0,2018,0.16894143196450023
378,355101.0,4324620.0,2018,0.1611545529279533
379,355176.0,4324620.0,2018,0.1560202223101635
380,355252.0,4324620.0,2018,0.15246397773411471
381,355327.0,4324620.0,2018,0.14996703368319275
382,355403.0,4324620.0,2018,0.14824751656177176
383,355478.0,4324620.0,2018,0.14711017714422053
384,355554.0,4324620.0,2018,0.1463676230837939
385,355629.0,4324620.0,2018,0.14588987517857738
386,355705.0,4324620.0,2018,0.1456038609852357
387,355780.0,4324620.0,2018,0.1455278955541059
388,355856.0,4324620.0,2018,0.14562568524280148
389,355931.0,4324620.0,2018,0.14591679579662822
390,356007.0,4324620.0,2018,0.14640431891737643
391,356082.0,4324620.0,2018,0.14709089262240918
392,356158.0,4324620.0,2018,0.14793266794125878
393,356233.0,4324620.0,2018,0.1488747906056417
394,356309.0,4324620.0,2018,0.14985188660061755
395,356384.0,4324620.0,2018,0.15083619355928576
396,356460.0,4324620.0,2018,0.15185475028094697
397,356535.0,4324620.0,2018,0.15293310347538797
398,356611.0,4324620.0,2018,0.15408149707219115
399,356686.0,4324620.0,2018,0.1552940529172078
400,356762.0,4324620.0,2018,0.15653342296596373
401,356837.0,4324620.0,2018,0.1578100810782397
402,356913.0,4324620.0,2018,0.15909551037564873
403,356988.0,4324620.0,2018,0.16058702733064023
404,357064.0,4324620.0,2018,0.16213169295681112
405,357139.0,4324620.0,2018,0.1634559498268128
406,357215.0,4324620.0,2018,0.16456602712075202
407,357290.0,4324620.0,2018,0.16559202970124312
408,357366.0,4324620.0,2018,0.16695170650386149
409,357441.0,4324620.0,2018,0.16800947190139248
410,357517.0,4324620.0,2018,0.1686596774613942
411,357592.0,4324620.0,2018,0.16878671217561633
412,357668.0,4324620.0,2018,0.1687640197602068
413,357743.0,4324620.0,2018,0.16893913497642443
414,357819.0,4324620.0,2018,0.17043288367782322
415,357894.0,4324620.0,2018,0.17195795250332782
416,357970.0,4324620.0,2018,0.1733493199652678
417,358045.0,4324620.0,2018,0.1745363185110771
418,358121.0,4324620.0,2018,0.17541608534615136
419,358196.0,4324620.0,2018,0.17598087863751743
420,358272.0,4324620.0,2018,0.17633781941997487
421,358347.0,4324620.0,2018,0.1767034093026829
422,358423.0,4324620.0,2018,0.17711747415214565
423,358498.0,4324620.0,2018,0.17756621277828338
424,358574.0,4324620.0,2018,0.1778437608638869
425,358649.0,4324620.0,2018,0.1778940274097302
426,358725.0,4324620.0,2018,0.17757748144954716
427,358800.0,4324620.0,2018,0.1769376783785338
428,358876.0,4324620.0,2018,0.17593014248062147
429,358951.0,4324620.0,2018,0.1739922199149979
430,359027.0,4324620.0,2018,0.17536774529190974
431,359102.0,4324620.0,2018,0.17622672040301599
432,359178.0,4324620.0,2018,0.17718734861841492
433,359253.0,4324620.0,2018,0.17840711343727092
434,359329.0,4324620.0,2018,0.17960517348611835
435,359404.0,4324620.0,2018,0.18118318501637987
436,359480.0,4324620.0,2018,0.1827269692342433
437,359555.0,4324620.0,2018,0.1843016221640897
438,359631.0,4324620.0,2018,0.1855489434715056
439,359706.0,4324620.0,2018,0.18701284542228724
440,359782.0,4324620.0,2018,0.18806523289615226
441,359857.0,4324620.0,2018,0.18840523686772817
442,359933.0,4324620.0,2018,0.18815891300809043
443,360008.0,4324620.0,2018,0.18740934587521096
444,360084.0,4324620.0,2018,0.18642307253376192
445,360159.0,4324620.0,2018,0.18528157860608213
446,360235.0,4324620.0,2018,0.18400207531721421
447,360310.0,4324620.0,2018,0.18277518983550994
448,360386.0,4324620.0,2018,0.18143219870990057
449,360461.0,4324620.0,2018,0.17986504207761586
450,360537.0,4324620.0,2018,0.1791601640589676
451,360612.0,4324620.0,2018,0.1794219090124416
452,360688.0,4324620.0,2018,0.18054602977706716
453,360763.0,4324620.0,2018,0.17746373109568203
454,349438.0,4324700.0,2018,0.06813004555976622
455,349514.0,4324700.0,2018,0.06895629082630554
456,349589.0,4324700.0,2018,0.06964911139430513
457,349665.0,4324700.0,2018,0.0703187656705316
458,349740.0,4324700.0,2018,0.07097278059218906
459,349816.0,4324700.0,2018,0.07168512875033588
460,349891.0,4324700.0,2018,0.07235085686513068
461,349967.0,4324700.0,2018,0.07290618104942712
462,350042.0,4324700.0,2018,0.07345651758127159
463,350118.0,4324700.0,2018,0.07405454372165053
464,350193.0,4324700.0,2018,0.07464681405838443
465,350269.0,4324700.0,2018,0.07523388908147217
466,350344.0,4324700.0,2018,0.07586174758949707
467,350420.0,4324700.0,2018,0.07657688038467904
468,350495.0,4324700.0,2018,0.07738422644064474
469,350571.0,4324700.0,2018,0.0782536191872271
470,350646.0,4324700.0,2018,0.07916021534491997
471,350722.0,4324700.0,2018,0.08007783664976245
472,350797.0,4324700.0,2018,0.08101043337429358
473,350873.0,4324700.0,2018,0.08200403123419474
474,350948.0,4324700.0,2018,0.08307700373720721
475,351024.0,4324700.0,2018,0.08421904067264589
476,351099.0,4324700.0,2018,0.08540562959911728
477,351175.0,4324700.0,2018,0.08659966750864931
478,351250.0,4324700.0,2018,0.08775355103094729
479,351326.0,4324700.0,2018,0.08884782513146426
480,351401.0,4324700.0,2018,0.08988679769205907
481,351477.0,4324700.0,2018,0.09090076264359444
482,351552.0,4324700.0,2018,0.09191595417080073
483,351628.0,4324700.0,2018,0.09288827524482166
484,351703.0,4324700.0,2018,0.09395439231018549
485,351779.0,4324700.0,2018,0.09496554289440914
486,351854.0,4324700.0,2018,0.0958822307451685
487,351930.0,4324700.0,2018,0.09674942921048538
488,352005.0,4324700.0,2018,0.09760514331358353
489,352081.0,4324700.0,2018,0.09848474394757441
490,352156.0,4324700.0,2018,0.09940635463845468
491,352232.0,4324700.0,2018,0.10036435290959035
492,352307.0,4324700.0,2018,0.10132952314532401
493,352383.0,4324700.0,2018,0.10227339815128814
494,352458.0,4324700.0,2018,0.10319568892850087
495,352534.0,4324700.0,2018,0.10414985907952257
496,352609.0,4324700.0,2018,0.10513164933150863
497,352685.0,4324700.0,2018,0.10616711787007317
498,352760.0,4324700.0,2018,0.10724626047603109
499,352836.0,4324700.0,2018,0.10834992537675331
500,352911.0,4324700.0,2018,0.10946334714920863
501,352987.0,4324700.0,2018,0.11056885661468044
502,353062.0,4324700.0,2018,0.1116580357448229
503,353138.0,4324700.0,2018,0.11275337322335854
504,353213.0,4324700.0,2018,0.11388908611413436
505,353289.0,4324700.0,2018,0.1150981264863164
506,353364.0,4324700.0,2018,0.11639489056301021
507,353440.0,4324700.0,2018,0.11781963605681531
508,353515.0,4324700.0,2018,0.11937993110905676
509,353591.0,4324700.0,2018,0.12111062165951124
510,353666.0,4324700.0,2018,0.12304898011736556
511,353742.0,4324700.0,2018,0.12520860009319087
512,353817.0,4324700.0,2018,0.12760906336288969
513,353893.0,4324700.0,2018,0.1303040938166147
514,353968.0,4324700.0,2018,0.13338339844352032
515,354044.0,4324700.0,2018,0.13693161823539846
516,354119.0,4324700.0,2018,0.14108156745797643
517,354195.0,4324700.0,2018,0.14611083935692226
518,354270.0,4324700.0,2018,0.1524664879226263
519,354346.0,4324700.0,2018,0.1608935607380832
520,354421.0,4324700.0,2018,0.17286497758962982
521,354497.0,4324700.0,2018,0.19182048846626026
522,354572.0,4324700.0,2018,0.22743341331440908
523,354648.0,4324700.0,2018,0.33015516918198967
524,354723.0,4324700.0,2018,0.6639891005345318
525,354799.0,4324700.0,2018,0.27506370513404116
526,354874.0,4324700.0,2018,0.21488701076875066
527,354950.0,4324700.0,2018,0.1896084639215626
528,355025.0,4324700.0,2018,0.17590189910444023
529,355101.0,4324700.0,2018,0.1674427193057792
530,355176.0,4324700.0,2018,0.1617910456900073
531,355252.0,4324700.0,2018,0.15782206375829547
532,355327.0,4324700.0,2018,0.1549763866468404
533,355403.0,4324700.0,2018,0.15296903041200346
534,355478.0,4324700.0,2018,0.15160007789038057
535,355554.0,4324700.0,2018,0.15071040989941273
536,355629.0,4324700.0,2018,0.1501395827827038
537,355705.0,4324700.0,2018,0.1497924437579323
538,355780.0,4324700.0,2018,0.1496452639488261
539,355856.0,4324700.0,2018,0.14971724299447123
540,355931.0,4324700.0,2018,0.14997826854313645
541,356007.0,4324700.0,2018,0.1504592083849977
542,356082.0,4324700.0,2018,0.1511619354634424
543,356158.0,4324700.0,2018,0.15206932297502349
544,356233.0,4324700.0,2018,0.15310721089480983
545,356309.0,4324700.0,2018,0.15421680124596557
546,356384.0,4324700.0,2018,0.1553521812906439
547,356460.0,4324700.0,2018,0.15651446958878942
548,356535.0,4324700.0,2018,0.15773842022145484
549,356611.0,4324700.0,2018,0.15904936721926577
550,356686.0,4324700.0,2018,0.1604533080085366
551,356762.0,4324700.0,2018,0.16190987593567785
552,356837.0,4324700.0,2018,0.16341553607893178
553,356913.0,4324700.0,2018,0.16497590981485727
554,356988.0,4324700.0,2018,0.16668486643773225
555,357064.0,4324700.0,2018,0.1685428887971884
556,357139.0,4324700.0,2018,0.17016511761047842
557,357215.0,4324700.0,2018,0.17149207167342584
558,357290.0,4324700.0,2018,0.1726809410709617
